timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426433325.155892,-0.375784,0.309756,0.361637
1426433325.165900,-0.302191,0.345624,0.352872
1426433325.175906,-0.211841,0.356016,0.324778
1426433325.185912,-0.121747,0.338861,0.281691
1426433325.195918,-0.051004,0.286670,0.238586
1426433325.205926,-0.022915,0.210149,0.204130
1426433325.215932,-0.047896,0.148732,0.181698
1426433325.225939,-0.114277,0.114200,0.157431
1426433325.235945,-0.194442,0.110764,0.119496
1426433325.245952,-0.262997,0.124543,0.056010
1426433325.255958,-0.326728,0.090680,-0.040656
1426433325.265965,-0.400102,0.069815,-0.154264
1426433325.275971,-0.427586,0.061415,-0.262738
1426433325.285977,-0.383755,0.002246,-0.339797
1426433325.295983,-0.297079,-0.061781,-0.379827
1426433325.305991,-0.221759,-0.081164,-0.403685
1426433325.315997,-0.186580,-0.047114,-0.421846
1426433325.326005,-0.196934,0.028694,-0.435385
1426433325.336011,-0.226448,0.113182,-0.454123
1426433325.346018,-0.228668,0.157264,-0.496549
1426433325.356024,-0.158213,0.123665,-0.590690
1426433325.366032,0.007346,0.005733,-0.722839
1426433325.376038,0.234441,-0.157304,-0.853315
1426433325.386044,0.467256,-0.301576,-0.944369
1426433325.396050,0.673060,-0.378999,-0.992488
1426433325.406065,0.828484,-0.368067,-1.004937
1426433325.416071,0.935410,-0.296351,-0.995654
1426433325.426079,0.976713,-0.192588,-0.956132
1426433325.436085,0.955331,-0.087561,-0.899260
1426433325.446068,0.878619,0.012378,-0.833614
1426433325.456074,0.759267,0.092257,-0.760368
1426433325.466088,0.621603,0.124265,-0.681866
1426433325.476094,0.490098,0.115786,-0.605656
1426433325.486097,0.373234,0.083973,-0.548758
1426433325.496103,0.273101,0.052447,-0.532394
1426433325.506127,0.193131,0.050908,-0.545839
1426433325.516133,0.136687,0.074835,-0.563577
1426433325.526138,0.111341,0.106881,-0.558023
1426433325.536144,0.115914,0.123613,-0.528184
1426433325.546136,0.133197,0.101760,-0.480437
1426433325.556142,0.140687,0.035201,-0.429595
1426433325.566148,0.137219,-0.070569,-0.392665
1426433325.576154,0.110185,-0.187819,-0.366301
1426433325.586173,0.065063,-0.288898,-0.349375
1426433325.596179,0.012741,-0.346300,-0.329076
1426433325.606191,-0.028459,-0.323960,-0.301120
1426433325.616197,-0.049162,-0.249540,-0.274159
1426433325.626187,-0.040020,-0.161397,-0.252625
1426433325.636193,-0.000055,-0.074435,-0.237636
1426433325.646203,0.073833,-0.006779,-0.229266
