timestamp,x (in G's),y (in G's),z (in G's)
1426433325.081373,0.090897,-0.088089,-0.850922
1426433325.091201,0.091431,-0.092316,-0.849518
1426433325.101039,0.092407,-0.096497,-0.864685
1426433325.110848,0.098175,-0.110519,-0.906616
1426433325.120682,0.094391,-0.121277,-0.953156
1426433325.130501,0.088715,-0.121384,-0.991425
1426433325.140333,0.078995,-0.107300,-1.027618
1426433325.150146,0.045731,-0.082260,-1.063293
1426433325.159985,0.018784,-0.060760,-1.102295
1426433325.169791,0.013184,-0.059174,-1.132309
1426433325.179620,0.019363,-0.075195,-1.163315
1426433325.189446,0.030045,-0.094925,-1.198669
1426433325.199270,0.032562,-0.113113,-1.229233
1426433325.209090,0.017517,-0.121094,-1.249084
1426433325.218918,-0.003082,-0.108810,-1.269119
1426433325.228752,-0.020370,-0.088226,-1.284653
1426433325.238564,-0.034729,-0.064514,-1.309921
1426433325.248389,-0.047028,-0.049500,-1.335785
1426433325.258211,-0.064896,-0.042542,-1.309723
1426433325.268051,-0.058960,-0.036636,-1.301270
1426433325.277860,-0.056747,-0.032303,-1.300507
1426433325.287688,-0.058182,-0.024368,-1.294449
1426433325.297509,-0.062592,-0.013672,-1.279495
1426433325.307338,-0.067276,0.018234,-1.274750
1426433325.317172,-0.066940,0.057602,-1.294128
1426433325.326999,-0.066742,0.089249,-1.328415
1426433325.336812,-0.075928,0.116730,-1.350754
1426433325.346647,-0.067017,0.130264,-1.336487
1426433325.356458,-0.056076,0.114120,-1.275131
1426433325.366271,-0.044342,0.077240,-1.170914
1426433325.376105,-0.037125,0.031723,-1.044937
1426433325.385920,-0.033173,0.006546,-0.934433
1426433325.395755,-0.023071,-0.005844,-0.843536
1426433325.405578,-0.027023,0.000336,-0.804108
1426433325.415402,-0.030121,0.000641,-0.799683
1426433325.425227,-0.044846,-0.005341,-0.820908
1426433325.435052,-0.063538,-0.012619,-0.847870
1426433325.444875,-0.082626,-0.013962,-0.882202
1426433325.454702,-0.092133,-0.003967,-0.917007
1426433325.464530,-0.099319,0.021286,-0.922760
1426433325.474353,-0.092117,0.052307,-0.922913
1426433325.484179,-0.067490,0.070770,-0.918991
1426433325.494004,-0.030182,0.069550,-0.917084
1426433325.503828,0.012009,0.037613,-0.917053
1426433325.513652,0.044464,-0.005356,-0.920593
1426433325.523477,0.058075,-0.028656,-0.938202
1426433325.533298,0.054718,-0.034210,-0.966110
1426433325.543123,0.049637,-0.034866,-0.999130
1426433325.552948,0.041519,-0.037689,-1.010422
1426433325.562773,0.038147,-0.042343,-1.006180
1426433325.572597,0.039780,-0.053818,-0.988327
1426433325.582422,0.049103,-0.068237,-0.948929
1426433325.592248,0.059662,-0.086548,-0.901611
1426433325.602072,0.075836,-0.101303,-0.870483
1426433325.611897,0.084229,-0.105209,-0.857742
1426433325.621729,0.088074,-0.105911,-0.853912
1426433325.631546,0.091125,-0.104767,-0.853027
1426433325.641370,0.097565,-0.115051,-0.854477
1426433325.651196,0.107513,-0.121460,-0.860458
1426433325.661019,0.116974,-0.126862,-0.855881
1426433325.670844,0.114273,-0.131577,-0.846115
1426433325.680667,0.119080,-0.137100,-0.835617
1426433325.690491,0.124802,-0.144623,-0.825806
1426433325.700315,0.131805,-0.153793,-0.816513
1426433325.710128,0.138214,-0.164490,-0.817398
1426433325.719963,0.145081,-0.171692,-0.824890
1426433325.729779,0.145813,-0.183258,-0.841919
1426433325.739610,0.147095,-0.190826,-0.868576
1426433325.749434,0.155945,-0.194733,-0.919891
1426433325.759258,0.153748,-0.196884,-0.981277
1426433325.769085,0.126022,-0.199768,-1.018295
1426433325.778907,0.119354,-0.177322,-1.068787
1426433325.788739,0.121353,-0.154541,-1.131668
1426433325.798562,0.117706,-0.130905,-1.195618
1426433325.808376,0.136719,-0.115433,-1.250687
1426433325.818201,0.213470,-0.151825,-1.313995
1426433325.828017,0.260956,-0.143707,-1.341675
1426433325.837846,0.320221,-0.083405,-1.335312
1426433325.847672,0.375824,-0.099197,-1.325821
1426433325.857492,0.404678,-0.141220,-1.298752
1426433325.867305,0.423935,-0.194199,-1.293777
1426433325.877141,0.397247,-0.226944,-1.300201
1426433325.886952,0.323959,-0.228226,-1.282303
1426433325.896790,0.217911,-0.208405,-1.240112
1426433325.906600,0.110245,-0.150864,-1.199188
1426433325.916434,0.033188,-0.065781,-1.184845
1426433325.926274,-0.039734,0.009705,-1.185059
1426433325.936083,-0.066727,0.091415,-1.199158
1426433325.945906,-0.071854,0.146713,-1.208176
1426433325.955730,-0.068787,0.175156,-1.181564
1426433325.965554,-0.063980,0.174377,-1.127136
1426433325.975386,-0.065109,0.148285,-1.054932
1426433325.985203,-0.069168,0.094482,-0.978729
1426433325.995025,-0.076782,0.033493,-0.893539
1426433326.004848,-0.087799,-0.022324,-0.814194
1426433326.014672,-0.100830,-0.050034,-0.735977
1426433326.024497,-0.106720,-0.072556,-0.668030
1426433326.034319,-0.099167,-0.085144,-0.623123
1426433326.044143,-0.086151,-0.093536,-0.608170
1426433326.053967,-0.076309,-0.100922,-0.629959
1426433326.063791,-0.065964,-0.106644,-0.682526
1426433326.073613,-0.059494,-0.109665,-0.746048
1426433326.083437,-0.057037,-0.105896,-0.800949
1426433326.093261,-0.060165,-0.103424,-0.840485
1426433326.103079,-0.048080,-0.102448,-0.880463
1426433326.112907,-0.033112,-0.096237,-0.920807
1426433326.122731,-0.010147,-0.092010,-0.954300
1426433326.132555,0.012833,-0.090027,-0.966293
1426433326.142381,0.031570,-0.094833,-0.950424
1426433326.152205,0.042496,-0.107605,-0.917755
1426433326.162026,0.051147,-0.128052,-0.873932
1426433326.171851,0.052475,-0.141724,-0.828140
1426433326.181675,0.048828,-0.152771,-0.781769
1426433326.191499,0.047028,-0.155716,-0.751801
1426433326.201323,0.066498,-0.145401,-0.738068
1426433326.211134,0.092880,-0.139542,-0.750671
1426433326.220973,0.120453,-0.149887,-0.769348
1426433326.230804,0.108292,-0.165131,-0.753525
1426433326.240622,0.098831,-0.164352,-0.757355
1426433326.250443,0.109985,-0.156158,-0.776199
1426433326.260267,0.106781,-0.159744,-0.793335
1426433326.270103,0.102600,-0.170532,-0.801743
1426433326.279918,0.095627,-0.185883,-0.794815
1426433326.289733,0.089355,-0.190338,-0.778671
1426433326.299563,0.082748,-0.194351,-0.767609
1426433326.309387,0.059952,-0.193253,-0.766708
1426433326.319216,0.036026,-0.184067,-0.772781
1426433326.329043,0.021225,-0.172379,-0.795547
1426433326.338850,0.007782,-0.163330,-0.836273
1426433326.348677,-0.003082,-0.160858,-0.881195
1426433326.358510,-0.011185,-0.160797,-0.932343
1426433326.368330,-0.007202,-0.176010,-0.980423
1426433326.378164,0.005890,-0.198074,-1.028625
1426433326.387975,0.031250,-0.221054,-1.078552
1426433326.397810,0.058151,-0.245789,-1.148956
1426433326.407638,0.085327,-0.266724,-1.214874
