timestamp,x (in G's),y (in G's),z (in G's)
1426437911.142790,0.091797,-0.312393,-1.354996
1426437911.152618,0.073349,-0.329651,-1.212708
1426437911.162446,0.080688,-0.333084,-1.158264
1426437911.172275,0.108749,-0.334778,-1.225128
1426437911.182103,0.135971,-0.325897,-1.297745
1426437911.191930,0.116104,-0.304840,-1.326523
1426437911.201746,0.093674,-0.269470,-1.271164
1426437911.211594,0.081436,-0.265900,-1.090942
1426437911.221399,0.060974,-0.299301,-0.849899
1426437911.231240,0.033371,-0.293243,-0.614304
1426437911.241070,0.001724,-0.263031,-0.411911
1426437911.250897,-0.031586,-0.245102,-0.256378
1426437911.260736,-0.050034,-0.242935,-0.158386
1426437911.270556,-0.042480,-0.246490,-0.121216
1426437911.280382,0.004547,-0.271973,-0.144653
1426437911.290211,0.017502,-0.314636,-0.206879
1426437911.300043,0.029068,-0.335831,-0.276382
1426437911.309871,0.047119,-0.356949,-0.331161
1426437911.319697,0.020996,-0.382690,-0.332031
1426437911.329525,-0.029251,-0.394012,-0.309189
1426437911.339341,-0.038544,-0.431351,-0.305984
1426437911.349182,-0.047348,-0.496597,-0.355713
1426437911.358999,-0.059357,-0.557663,-0.487595
1426437911.368838,-0.069809,-0.564529,-0.680023
1426437911.378654,-0.074432,-0.611572,-0.897522
1426437911.388502,-0.051926,-0.752594,-1.017181
1426437911.398311,0.008301,-0.788513,-1.184464
1426437911.408150,0.073013,-0.686005,-1.462265
1426437911.417978,0.127914,-0.640808,-1.705368
1426437911.427805,0.151581,-0.624481,-1.856232
1426437911.437634,0.132797,-0.560852,-1.932495
1426437911.447461,0.093765,-0.504227,-1.914627
1426437911.457287,0.042679,-0.493347,-1.785156
1426437911.467116,-0.043152,-0.502319,-1.556992
1426437911.476942,-0.104446,-0.514404,-1.328674
1426437911.486769,-0.129074,-0.507004,-1.144058
1426437911.496598,-0.129807,-0.506958,-0.991577
1426437911.506426,-0.115173,-0.513260,-0.840652
1426437911.516263,-0.073578,-0.526810,-0.712860
1426437911.526084,-0.009903,-0.542282,-0.642288
1426437911.535913,0.065033,-0.545059,-0.625061
1426437911.545741,0.113571,-0.521866,-0.638489
1426437911.555572,0.148026,-0.471542,-0.672943
1426437911.565399,0.138840,-0.401840,-0.688171
1426437911.575227,0.095551,-0.344772,-0.646469
1426437911.585054,0.039246,-0.331741,-0.554047
1426437911.594880,-0.021072,-0.343552,-0.469315
1426437911.604711,-0.046753,-0.354065,-0.422058
1426437911.614540,-0.037064,-0.371384,-0.461426
1426437911.624371,0.023926,-0.413956,-0.596298
1426437911.634199,0.097061,-0.475296,-0.820160
1426437911.644037,0.181244,-0.541748,-1.083710
1426437911.653855,0.249725,-0.568054,-1.354126
1426437911.663688,0.285263,-0.547852,-1.575226
1426437911.673511,0.295975,-0.502411,-1.674500
1426437911.683344,0.268051,-0.461151,-1.624802
1426437911.693167,0.223831,-0.446198,-1.493332
1426437911.702997,0.166016,-0.447617,-1.324860
1426437911.712823,0.090317,-0.458725,-1.128555
1426437911.722648,0.010406,-0.457520,-0.920822
1426437911.732476,-0.059082,-0.463577,-0.780396
1426437911.742304,-0.100342,-0.469315,-0.736694
1426437911.752138,-0.112228,-0.458694,-0.776138
1426437911.761953,-0.094803,-0.425919,-0.807022
1426437911.771775,-0.067276,-0.409943,-0.810776
1426437911.781603,-0.045105,-0.400970,-0.774628
1426437911.791442,-0.044479,-0.394608,-0.682144
1426437911.801261,-0.059799,-0.396500,-0.559784
1426437911.811088,-0.063889,-0.403091,-0.450653
1426437911.820908,-0.049896,-0.411987,-0.394119
1426437911.830757,-0.034897,-0.418900,-0.371719
1426437911.840563,-0.012436,-0.421814,-0.389740
1426437911.850405,0.006638,-0.423950,-0.427963
1426437911.860222,0.014664,-0.429504,-0.452393
1426437911.870067,0.013153,-0.451859,-0.456726
1426437911.879897,-0.004120,-0.471207,-0.428513
1426437911.889721,-0.038147,-0.511963,-0.398926
1426437911.899542,-0.050735,-0.563782,-0.429047
1426437911.909383,-0.086990,-0.589294,-0.522781
1426437911.919204,-0.099045,-0.608017,-0.691391
1426437911.929021,-0.086212,-0.628326,-0.905853
1426437911.938847,-0.040878,-0.684372,-1.080276
1426437911.948681,-0.007996,-0.750732,-1.181473
1426437911.958506,0.028229,-0.765396,-1.201660
1426437911.968334,0.061798,-0.729935,-1.263840
1426437911.978164,0.089844,-0.711349,-1.415695
1426437911.987993,0.095856,-0.654770,-1.596375
1426437911.997840,0.087692,-0.545349,-1.776871
1426437912.007650,0.082977,-0.450165,-1.897705
1426437912.017477,0.070740,-0.394562,-1.812424
1426437912.027304,0.021774,-0.395157,-1.522095
1426437912.037132,-0.030121,-0.428360,-1.173569
1426437912.046959,-0.048935,-0.473663,-0.874664
1426437912.056793,-0.050735,-0.504318,-0.657867
1426437912.066623,-0.038452,-0.490631,-0.540741
1426437912.076451,-0.011475,-0.452011,-0.500931
1426437912.086280,0.031357,-0.407349,-0.485260
1426437912.096109,0.072723,-0.364227,-0.470306
1426437912.105937,0.099426,-0.328979,-0.452240
1426437912.115766,0.120926,-0.308044,-0.427307
1426437912.125603,0.116745,-0.299316,-0.398544
1426437912.135424,0.092514,-0.303757,-0.368866
1426437912.145253,0.071838,-0.314362,-0.346893
1426437912.155081,0.021591,-0.362274,-0.313171
1426437912.164909,-0.045776,-0.402283,-0.249771
1426437912.174737,-0.051910,-0.440079,-0.227036
1426437912.184568,0.051193,-0.494873,-0.318665
1426437912.194395,0.274078,-0.602478,-0.629486
1426437912.204223,0.551437,-0.771072,-1.176865
1426437912.214052,0.750275,-0.820282,-1.771591
1426437912.223881,0.752075,-0.651215,-2.148758
1426437912.233709,0.553009,-0.394012,-2.160919
1426437912.243537,0.289444,-0.207657,-1.790009
1426437912.253348,0.113495,-0.154602,-1.250763
1426437912.263191,0.093750,-0.268280,-0.825729
1426437912.273018,0.176849,-0.434219,-0.617783
1426437912.282830,0.320587,-0.477783,-0.524490
1426437912.292674,0.463043,-0.456818,-0.583237
1426437912.302514,0.533112,-0.409302,-0.757050
1426437912.312330,0.464783,-0.267883,-0.851013
1426437912.322170,0.312424,-0.101089,-0.790604
1426437912.331988,0.087448,0.011337,-0.611618
1426437912.341817,-0.098358,0.034271,-0.354675
1426437912.351642,-0.203491,-0.040390,-0.127365
1426437912.361474,-0.238525,-0.186722,0.013107
1426437912.371300,-0.259399,-0.291763,0.122101
1426437912.381127,-0.268951,-0.427582,0.148758
1426437912.390955,-0.281464,-0.577148,0.123688
1426437912.400779,-0.323090,-0.666672,0.055176
1426437912.410609,-0.362198,-0.693375,-0.063034
1426437912.420438,-0.379959,-0.670547,-0.260254
1426437912.430260,-0.374207,-0.637131,-0.535507
1426437912.440092,-0.373138,-0.633789,-0.829529
1426437912.449921,-0.300888,-0.621353,-1.127640
1426437912.459761,-0.186111,-0.611084,-1.394516
1426437912.469577,-0.099091,-0.606186,-1.696457
1426437912.479414,-0.016281,-0.627731,-1.952133
1426437912.489234,-0.001831,-0.628876,-2.097427
1426437912.499049,-0.050400,-0.570602,-2.114548
1426437912.508887,-0.109039,-0.498581,-2.024078
1426437912.518717,-0.156158,-0.442200,-1.864243
1426437912.528546,-0.180862,-0.397888,-1.634293
1426437912.538374,-0.185516,-0.358139,-1.394882
1426437912.548203,-0.163727,-0.327438,-1.208679
1426437912.558032,-0.114655,-0.322723,-1.055359
1426437912.567861,-0.061188,-0.337173,-0.905243
1426437912.577691,0.010727,-0.342422,-0.749252
1426437912.587520,0.080765,-0.355453,-0.620605
1426437912.597349,0.111008,-0.401947,-0.532425
