timestamp,x (in radians/s),y (in radians/s),z (in radians/s)
1426437970.346566,0.095855,0.600849,-0.412614
1426437970.356572,0.392403,0.553690,-0.450441
1426437970.366577,0.596968,0.372502,-0.449925
1426437970.376583,0.687258,0.122726,-0.446935
1426437970.386588,0.645686,-0.107203,-0.434707
1426437970.396594,0.482139,-0.271624,-0.404624
1426437970.406600,0.251118,-0.357166,-0.339881
1426437970.416606,0.017624,-0.340684,-0.250306
1426437970.426612,-0.173934,-0.223114,-0.176578
1426437970.436618,-0.302748,-0.046844,-0.154067
1426437970.446604,-0.337406,0.121069,-0.206571
1426437970.456610,-0.274894,0.204719,-0.305611
1426437970.466635,-0.146096,0.164625,-0.424548
1426437970.476641,0.050017,-0.022760,-0.551755
1426437970.486647,0.288458,-0.257230,-0.681456
1426437970.496653,0.510528,-0.397029,-0.788410
1426437970.506658,0.670779,-0.413372,-0.847812
1426437970.516664,0.759636,-0.330871,-0.841597
1426437970.526671,0.777279,-0.130458,-0.759059
1426437970.536677,0.714013,0.184850,-0.612933
1426437970.546682,0.575451,0.527015,-0.445053
1426437970.556688,0.348950,0.763274,-0.286663
1426437970.566694,0.060853,0.873451,-0.160315
1426437970.576700,-0.242961,0.847515,-0.047110
1426437970.586706,-0.502846,0.689384,0.052669
1426437970.596712,-0.656848,0.445622,0.132478
1426437970.606717,-0.666284,0.171309,0.200822
1426437970.616723,-0.529934,-0.070505,0.234479
1426437970.626731,-0.286798,-0.213623,0.240250
1426437970.636737,-0.003512,-0.199257,0.236757
1426437970.646751,0.258982,-0.084628,0.230501
1426437970.656757,0.470485,0.060165,0.219276
1426437970.666763,0.626552,0.201077,0.201928
1426437970.676769,0.725997,0.313610,0.179446
1426437970.686758,0.766715,0.387024,0.162451
1426437970.696764,0.749765,0.409527,0.158351
1426437970.706778,0.684883,0.358356,0.203217
1426437970.716784,0.581884,0.272829,0.300323
1426437970.726797,0.471799,0.208322,0.431599
1426437970.736803,0.394931,0.153007,0.584029
1426437970.746802,0.376427,0.070801,0.728629
1426437970.756808,0.412748,-0.054994,0.831296
1426437970.766810,0.510002,-0.219769,0.851563
1426437970.776816,0.644990,-0.385082,0.792863
1426437970.786822,0.781967,-0.520212,0.694865
1426437970.796828,0.889350,-0.616851,0.599269
1426437970.806834,0.932316,-0.640888,0.524458
1426437970.816840,0.837756,-0.583777,0.512342
1426437970.826846,0.559080,-0.429494,0.586625
1426437970.836852,0.146859,-0.226971,0.709636
1426437970.846858,-0.261845,-0.116802,0.798261
1426437970.856864,-0.552758,-0.153419,0.794269
1426437970.866869,-0.658659,-0.287001,0.681518
1426437970.876875,-0.620356,-0.434593,0.497742
1426437970.886881,-0.589954,-0.508944,0.345118
1426437970.896887,-0.716321,-0.355334,0.284508
1426437970.906893,-0.940885,-0.087482,0.254569
1426437970.916899,-1.139615,0.084721,0.186929
1426437970.926905,-1.233862,0.142777,0.074747
1426437970.936911,-1.178589,0.114973,-0.059751
1426437970.946916,-0.953713,-0.025424,-0.217819
1426437970.956922,-0.611811,-0.178169,-0.380769
1426437970.966928,-0.274330,-0.214098,-0.504990
1426437970.976934,-0.045345,-0.145816,-0.545296
1426437970.986940,0.030083,-0.012297,-0.519685
1426437970.996946,-0.047487,0.116332,-0.446488
1426437971.006952,-0.235970,0.194368,-0.361195
1426437971.016958,-0.438860,0.204587,-0.303730
1426437971.026963,-0.555226,0.155260,-0.309698
1426437971.036969,-0.551807,0.056596,-0.352620
1426437971.046974,-0.449549,-0.075643,-0.397209
1426437971.056980,-0.299327,-0.213584,-0.431411
1426437971.066998,-0.158476,-0.352808,-0.436827
1426437971.077004,-0.076813,-0.445072,-0.416246
1426437971.086985,-0.064802,-0.443374,-0.377977
1426437971.096991,-0.088520,-0.374524,-0.323341
1426437971.107004,-0.122696,-0.294060,-0.251583
1426437971.117010,-0.155841,-0.223208,-0.177733
